# name: compass.d.h+
# comment: COMPASS isoscalar h+. thFactor contains DIS normalization (by MSHT20nnlo)
# reference: 1709.07374
# processType: SIDIS
# isNormalized: False
# normalizationMethod: integral
# normErr: 
id,ps_def,h_1,h_2,proc_id,s,Q_min,Q_max,x_min,x_max,z_min,z_max,pT_min,pT_max,M_target,M_product,thFactor,includeCuts,cutParams_0,cutParams_1,cutParams_2,cutParams_3,xSec,uncorrErr_0,uncorrErr_1,corrErr_0,Q_avg,x_avg,z_avg,pT_avg
compass.d.h+.363,1,12,12,2001,301.03984399999996,1.3038404810405297,1.7320508075688772,0.032,0.055,0.2,0.3,1.6278820596099706,1.7320508075688772,0.938,0.139,2.778310760972469e-07,True,0.1,0.9,25.0,10000.0,0.0034,0.0007,0.0007112799999999999,7.695769916577154e-05,1.5179456443047035,0.0435,0.25,1.6799664335894238
compass.d.h+.364,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.2,0.3,0.282842712474619,0.31622776601683794,0.938,0.139,2.543810008104753e-07,True,0.1,0.9,25.0,10000.0,5.379,0.082,0.38298479999999996,0.2306900160817046,1.1519202405202649,0.0055,0.25,0.29953523924572845
compass.d.h+.365,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.2,0.3,0.31622776601683794,0.34641016151377546,0.938,0.139,2.2997800388904955e-07,True,0.1,0.9,25.0,10000.0,4.929,0.0783,0.35193060000000004,0.21139079555060833,1.1519202405202649,0.0055,0.25,0.3313189637653067
compass.d.h+.366,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.2,0.3,0.34641016151377546,0.37416573867739417,0.938,0.139,2.1148660097324557e-07,True,0.1,0.9,25.0,10000.0,4.4253,0.0739,0.31596642,0.1897885347028012,1.1519202405202649,0.0055,0.25,0.3602879500955848
compass.d.h+.367,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.2,0.3,0.37416573867739417,0.41231056256176607,0.938,0.139,1.9376572140134458e-07,True,0.1,0.9,25.0,10000.0,3.9925,0.057,0.28306825,0.17122697326756012,1.1519202405202649,0.0055,0.25,0.3932381506195801
compass.d.h+.368,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.2,0.3,0.41231056256176607,0.4472135954999579,0.938,0.139,1.7729827189304386e-07,True,0.1,0.9,25.0,10000.0,3.541,0.057,0.2510569,0.15186342200136013,1.1519202405202649,0.0055,0.25,0.429762079030862
compass.d.h+.369,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.2,0.3,0.4472135954999579,0.47958315233127197,0.938,0.139,1.6442887637583484e-07,True,0.1,0.9,25.0,10000.0,3.1386,0.0474,0.22221288,0.13460563013088644,1.1519202405202649,0.0055,0.25,0.46339837391561495
compass.d.h+.370,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.2,0.3,0.47958315233127197,0.5196152422706632,0.938,0.139,1.5251440424439198e-07,True,0.1,0.9,25.0,10000.0,2.5872,0.0396,0.18394992,0.1109576519067831,1.1519202405202649,0.0055,0.25,0.4995991973009676
compass.d.h+.371,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.2,0.3,0.5196152422706632,0.5477225575051661,0.938,0.139,1.4277780465254194e-07,True,0.1,0.9,25.0,10000.0,2.2144,0.0422,0.15855103999999998,0.09496931987568819,1.1519202405202649,0.0055,0.25,0.5336688998879147
compass.d.h+.372,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.2,0.3,0.5477225575051661,0.5916079783099616,0.938,0.139,1.3375587073652768e-07,True,0.1,0.9,25.0,10000.0,1.8164,0.0292,0.12969096000000002,0.0779002314948519,1.1519202405202649,0.0055,0.25,0.5696652679075638
compass.d.h+.373,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.2,0.3,0.5916079783099616,0.6324555320336759,0.938,0.139,1.2449692894765343e-07,True,0.1,0.9,25.0,10000.0,1.5022,0.0266,0.10830862,0.06442508684847308,1.1519202405202649,0.0055,0.25,0.6120317551718187
compass.d.h+.374,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.2,0.3,0.6324555320336759,0.6782329983125268,0.938,0.139,1.162687735082373e-07,True,0.1,0.9,25.0,10000.0,1.1767,0.0211,0.08507541,0.050465317330980086,1.1519202405202649,0.0055,0.25,0.6553442651731014
compass.d.h+.375,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.2,0.3,0.6782329983125268,0.7211102550927979,0.938,0.139,1.0890262092865223e-07,True,0.1,0.9,25.0,10000.0,0.9521,0.0193,0.06940809,0.04083286192812623,1.1519202405202649,0.0055,0.25,0.6996716267026624
compass.d.h+.376,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.2,0.3,0.7211102550927979,0.7745966692414834,0.938,0.139,1.0188636917790214e-07,True,0.1,0.9,25.0,10000.0,0.7427,0.0145,0.05443991000000001,0.03185229130765608,1.1519202405202649,0.0055,0.25,0.7478534621671407
compass.d.h+.377,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.2,0.3,0.7745966692414834,0.8246211251235321,0.938,0.139,9.529167847658669e-08,True,0.1,0.9,25.0,10000.0,0.5581,0.0125,0.0412994,0.023935322174233012,1.1519202405202649,0.0055,0.25,0.7996088971825077
compass.d.h+.378,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.2,0.3,0.8246211251235321,0.8717797887081347,0.938,0.139,8.98326254319555e-08,True,0.1,0.9,25.0,10000.0,0.4303,0.0108,0.0322725,0.01845434354340166,1.1519202405202649,0.0055,0.25,0.8482004569158335
compass.d.h+.379,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.2,0.3,0.8717797887081347,0.9327379053088815,0.938,0.139,8.445034835620186e-08,True,0.1,0.9,25.0,10000.0,0.3371,0.0081,0.025383630000000004,0.01445726053562793,1.1519202405202649,0.0055,0.25,0.902258847008508
compass.d.h+.380,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.2,0.3,0.9327379053088815,1.0,0.938,0.139,7.884780831175992e-08,True,0.1,0.9,25.0,10000.0,0.2332,0.0061,0.01774652,0.010001284950781468,1.1519202405202649,0.0055,0.25,0.9663689526544408
compass.d.h+.381,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.2,0.3,1.0,1.0583005244258363,0.938,0.139,7.403785116227237e-08,True,0.1,0.9,25.0,10000.0,0.1601,0.0053,0.01258386,0.006866233793396711,1.1519202405202649,0.0055,0.25,1.029150262212918
compass.d.h+.382,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.2,0.3,1.0583005244258363,1.1135528725660044,0.938,0.139,7.016686673499231e-08,True,0.1,0.9,25.0,10000.0,0.1361,0.0049,0.010860779999999999,0.005836942031738242,1.1519202405202649,0.0055,0.25,1.0859266984959204
compass.d.h+.383,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.2,0.3,1.1135528725660044,1.174734012447073,0.938,0.139,6.659660939926082e-08,True,0.1,0.9,25.0,10000.0,0.0959,0.0039,0.00784462,0.004112878330960304,1.1519202405202649,0.0055,0.25,1.1441434425065387
compass.d.h+.384,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.2,0.3,1.174734012447073,1.2328828005937953,0.938,0.139,6.329584801419989e-08,True,0.1,0.9,25.0,10000.0,0.0786,0.0036,0.00654738,0.0033709305194314903,1.1519202405202649,0.0055,0.25,1.2038084065204342
compass.d.h+.385,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.2,0.3,1.2328828005937953,1.296148139681572,0.938,0.139,6.025713068503397e-08,True,0.1,0.9,25.0,10000.0,0.0525,0.0026,0.00447825,0.0022515757286279037,1.1519202405202649,0.0055,0.25,1.2645154701376837
compass.d.h+.386,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.2,0.3,1.296148139681572,1.3601470508735443,0.938,0.139,5.7370185518733664e-08,True,0.1,0.9,25.0,10000.0,0.0404,0.0022,0.0035430799999999997,0.0017326411321250915,1.1519202405202649,0.0055,0.25,1.328147595277558
compass.d.h+.387,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.2,0.3,1.3601470508735443,1.4317821063276353,0.938,0.139,5.458309981884908e-08,True,0.1,0.9,25.0,10000.0,0.0312,0.0018,0.00281424,0.0013380792901560112,1.1519202405202649,0.0055,0.25,1.3959645786005899
compass.d.h+.388,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.2,0.3,1.4317821063276353,1.5329709716755893,0.938,0.139,5.1401295104583915e-08,True,0.1,0.9,25.0,10000.0,0.0221,0.0012,0.00200005,0.0009478061638605081,1.1519202405202649,0.0055,0.25,1.4823765390016121
compass.d.h+.389,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.2,0.3,1.5329709716755893,1.6278820596099706,0.938,0.139,4.8212348491472584e-08,True,0.1,0.9,25.0,10000.0,0.0132,0.0009,0.0012619200000000001,0.0005661104689121587,1.1519202405202649,0.0055,0.25,1.58042651564278
compass.d.h+.390,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.2,0.3,1.6278820596099706,1.7320508075688772,0.938,0.139,4.5355712122493266e-08,True,0.1,0.9,25.0,10000.0,0.0092,0.0007,0.0009614,0.00039456184196908026,1.1519202405202649,0.0055,0.25,1.6799664335894238
compass.d.h+.391,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.2,0.3,0.34641016151377546,0.37416573867739417,0.938,0.139,2.0085150819746778e-07,True,0.1,0.9,25.0,10000.0,4.8905,0.0791,0.36727655000000003,0.18836990674066958,1.1519202405202649,0.010499999999999999,0.25,0.3602879500955848
compass.d.h+.392,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.2,0.3,0.37416573867739417,0.41231056256176607,0.938,0.139,1.8402176403295556e-07,True,0.1,0.9,25.0,10000.0,4.3797,0.0617,0.32672562,0.16869516011698404,1.1519202405202649,0.010499999999999999,0.25,0.3932381506195801
compass.d.h+.393,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.2,0.3,0.41231056256176607,0.4472135954999579,0.938,0.139,1.6838241830283872e-07,True,0.1,0.9,25.0,10000.0,3.8112,0.061,0.28622112,0.14679795288212655,1.1519202405202649,0.010499999999999999,0.25,0.429762079030862
compass.d.h+.394,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.2,0.3,0.4472135954999579,0.47958315233127197,0.938,0.139,1.561601900986597e-07,True,0.1,0.9,25.0,10000.0,3.3365,0.0495,0.25057115,0.12851368854723322,1.1519202405202649,0.010499999999999999,0.25,0.46339837391561495
compass.d.h+.395,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.2,0.3,0.47958315233127197,0.5196152422706632,0.938,0.139,1.4484486474960963e-07,True,0.1,0.9,25.0,10000.0,2.7971,0.0414,0.21118104999999998,0.10773734099669295,1.1519202405202649,0.010499999999999999,0.25,0.4995991973009676
compass.d.h+.396,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.2,0.3,0.5196152422706632,0.5477225575051661,0.938,0.139,1.3559789258334304e-07,True,0.1,0.9,25.0,10000.0,2.4602,0.0452,0.18771326000000002,0.09476079021846341,1.1519202405202649,0.010499999999999999,0.25,0.5336688998879147
compass.d.h+.397,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.2,0.3,0.5477225575051661,0.5916079783099616,0.938,0.139,1.2702964747679568e-07,True,0.1,0.9,25.0,10000.0,1.9707,0.0307,0.15075855,0.07590646666268021,1.1519202405202649,0.010499999999999999,0.25,0.5696652679075638
compass.d.h+.398,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.2,0.3,0.5916079783099616,0.6324555320336759,0.938,0.139,1.182363129863368e-07,True,0.1,0.9,25.0,10000.0,1.6169,0.028,0.12514806,0.06227896988221831,1.1519202405202649,0.010499999999999999,0.25,0.6120317551718187
compass.d.h+.399,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.2,0.3,0.6324555320336759,0.6782329983125268,0.938,0.139,1.1042192937014259e-07,True,0.1,0.9,25.0,10000.0,1.2495,0.0219,0.09758595,0.048127634898776535,1.1519202405202649,0.010499999999999999,0.25,0.6553442651731014
compass.d.h+.400,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.2,0.3,0.6782329983125268,0.7211102550927979,0.938,0.139,1.0342620080666023e-07,True,0.1,0.9,25.0,10000.0,0.9917,0.0193,0.07884015,0.0381978195511138,1.1519202405202649,0.010499999999999999,0.25,0.6996716267026624
compass.d.h+.401,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.2,0.3,0.7211102550927979,0.7745966692414834,0.938,0.139,9.676277749971721e-08,True,0.1,0.9,25.0,10000.0,0.7531,0.0146,0.06039861999999999,0.02900754049001089,1.1519202405202649,0.010499999999999999,0.25,0.7478534621671407
compass.d.h+.402,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.2,0.3,0.7745966692414834,0.8246211251235321,0.938,0.139,9.049971607001186e-08,True,0.1,0.9,25.0,10000.0,0.5738,0.0126,0.046649939999999994,0.022101350063959965,1.1519202405202649,0.010499999999999999,0.25,0.7996088971825077
compass.d.h+.403,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.2,0.3,0.8246211251235321,0.8717797887081347,0.938,0.139,8.531518413135318e-08,True,0.1,0.9,25.0,10000.0,0.4328,0.011,0.03600896,0.016670380459536203,1.1519202405202649,0.010499999999999999,0.25,0.8482004569158335
compass.d.h+.404,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.2,0.3,0.8717797887081347,0.9327379053088815,0.938,0.139,8.02035673044388e-08,True,0.1,0.9,25.0,10000.0,0.3275,0.0081,0.0277065,0.012614486137934627,1.1519202405202649,0.010499999999999999,0.25,0.902258847008508
compass.d.h+.405,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.2,0.3,0.9327379053088815,1.0,0.938,0.139,7.488276394155706e-08,True,0.1,0.9,25.0,10000.0,0.2294,0.0061,0.019774279999999998,0.008835917923792987,1.1519202405202649,0.010499999999999999,0.25,0.9663689526544408
compass.d.h+.406,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.2,0.3,1.0,1.0583005244258363,0.938,0.139,7.031468660997241e-08,True,0.1,0.9,25.0,10000.0,0.1627,0.0054,0.01454538,0.006266799678296073,1.1519202405202649,0.010499999999999999,0.25,1.029150262212918
compass.d.h+.407,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.2,0.3,1.0583005244258363,1.1135528725660044,0.938,0.139,6.663836358595981e-08,True,0.1,0.9,25.0,10000.0,0.1218,0.0046,0.011169060000000001,0.004691433317863931,1.1519202405202649,0.010499999999999999,0.25,1.0859266984959204
compass.d.h+.408,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.2,0.3,1.1135528725660044,1.174734012447073,0.938,0.139,6.324764489628992e-08,True,0.1,0.9,25.0,10000.0,0.09,0.0038,0.008487,0.00346657634324921,1.1519202405202649,0.010499999999999999,0.25,1.1441434425065387
compass.d.h+.409,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.2,0.3,1.174734012447073,1.2328828005937953,0.938,0.139,6.011286993022329e-08,True,0.1,0.9,25.0,10000.0,0.0716,0.0033,0.007031119999999999,0.0027578540686293714,1.1519202405202649,0.010499999999999999,0.25,1.2038084065204342
compass.d.h+.410,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.2,0.3,1.2328828005937953,1.296148139681572,0.938,0.139,5.722696152874509e-08,True,0.1,0.9,25.0,10000.0,0.0511,0.0026,0.005237749999999999,0.0019682450126670514,1.1519202405202649,0.010499999999999999,0.25,1.2645154701376837
compass.d.h+.411,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.2,0.3,1.296148139681572,1.3601470508735443,0.938,0.139,5.448519307596184e-08,True,0.1,0.9,25.0,10000.0,0.0357,0.0021,0.0037342200000000003,0.0013750752828221868,1.1519202405202649,0.010499999999999999,0.25,1.328147595277558
compass.d.h+.412,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.2,0.3,1.3601470508735443,1.4317821063276353,0.938,0.139,5.183826242540855e-08,True,0.1,0.9,25.0,10000.0,0.0257,0.0016,0.00280387,0.0009899001335722745,1.1519202405202649,0.010499999999999999,0.25,1.3959645786005899
compass.d.h+.413,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.2,0.3,1.4317821063276353,1.5329709716755893,0.938,0.139,4.881646211886896e-08,True,0.1,0.9,25.0,10000.0,0.0176,0.0011,0.0020064,0.0006779082626798456,1.1519202405202649,0.010499999999999999,0.25,1.4823765390016121
compass.d.h+.414,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.2,0.3,1.5329709716755893,1.6278820596099706,0.938,0.139,4.578787906038175e-08,True,0.1,0.9,25.0,10000.0,0.0121,0.0009,0.0014762,0.0004660619305923938,1.1519202405202649,0.010499999999999999,0.25,1.58042651564278
compass.d.h+.415,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.2,0.3,1.6278820596099706,1.7320508075688772,0.938,0.139,4.307489525695952e-08,True,0.1,0.9,25.0,10000.0,0.0081,0.0007,0.00105219,0.00031199187089242893,1.1519202405202649,0.010499999999999999,0.25,1.6799664335894238
compass.d.h+.416,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.013,0.02,0.2,0.3,0.34641016151377546,0.37416573867739417,0.938,0.139,2.759993136352508e-07,True,0.1,0.9,25.0,10000.0,5.434,0.0912,0.4233086,0.19196684745127862,1.1519202405202649,0.0165,0.25,0.3602879500955848
compass.d.h+.417,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.013,0.02,0.2,0.3,0.37416573867739417,0.41231056256176607,0.938,0.139,2.528727865817646e-07,True,0.1,0.9,25.0,10000.0,4.6473,0.0668,0.36341886000000007,0.16417510676487435,1.1519202405202649,0.0165,0.25,0.3932381506195801
compass.d.h+.418,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.013,0.02,0.2,0.3,0.41231056256176607,0.4472135954999579,0.938,0.139,2.313820408763706e-07,True,0.1,0.9,25.0,10000.0,4.0309,0.0679,0.31682874,0.14239955196749338,1.1519202405202649,0.0165,0.25,0.429762079030862
compass.d.h+.419,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.013,0.02,0.2,0.3,0.4472135954999579,0.47958315233127197,0.938,0.139,2.1458691384087768e-07,True,0.1,0.9,25.0,10000.0,3.4721,0.0542,0.27290706000000003,0.12265883162230116,1.1519202405202649,0.0165,0.25,0.46339837391561495
compass.d.h+.420,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.013,0.02,0.2,0.3,0.47958315233127197,0.5196152422706632,0.938,0.139,1.9903800381314233e-07,True,0.1,0.9,25.0,10000.0,2.9529,0.0458,0.23327910000000002,0.1043170599629887,1.1519202405202649,0.0165,0.25,0.4995991973009676
compass.d.h+.421,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.013,0.02,0.2,0.3,0.5196152422706632,0.5477225575051661,0.938,0.139,1.8633131321371364e-07,True,0.1,0.9,25.0,10000.0,2.4847,0.0483,0.19803059,0.08777696464155171,1.1519202405202649,0.0165,0.25,0.5336688998879147
compass.d.h+.422,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.013,0.02,0.2,0.3,0.5477225575051661,0.5916079783099616,0.938,0.139,1.7455729274611185e-07,True,0.1,0.9,25.0,10000.0,2.0945,0.034,0.16756000000000001,0.07399237430745365,1.1519202405202649,0.0165,0.25,0.5696652679075638
compass.d.h+.423,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.013,0.02,0.2,0.3,0.5916079783099616,0.6324555320336759,0.938,0.139,1.6247396658285617e-07,True,0.1,0.9,25.0,10000.0,1.5942,0.0293,0.1291302,0.05631828270276562,1.1519202405202649,0.0165,0.25,0.6120317551718187
compass.d.h+.424,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.013,0.02,0.2,0.3,0.6324555320336759,0.6782329983125268,0.938,0.139,1.5173586193077798e-07,True,0.1,0.9,25.0,10000.0,1.2856,0.024,0.10464784,0.045416374509268276,1.1519202405202649,0.0165,0.25,0.6553442651731014
compass.d.h+.425,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.013,0.02,0.2,0.3,0.6782329983125268,0.7211102550927979,0.938,0.139,1.4212270891426514e-07,True,0.1,0.9,25.0,10000.0,1.0071,0.0212,0.08328717000000001,0.03557780862498762,1.1519202405202649,0.0165,0.25,0.6996716267026624
compass.d.h+.426,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.013,0.02,0.2,0.3,0.7211102550927979,0.7745966692414834,0.938,0.139,1.3296619186501652e-07,True,0.1,0.9,25.0,10000.0,0.7411,0.0155,0.06203006999999999,0.02618083007842153,1.1519202405202649,0.0165,0.25,0.7478534621671407
compass.d.h+.427,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.013,0.02,0.2,0.3,0.7745966692414834,0.8246211251235321,0.938,0.139,1.2435983052191616e-07,True,0.1,0.9,25.0,10000.0,0.5754,0.0136,0.0491967,0.020327148329677167,1.1519202405202649,0.0165,0.25,0.7996088971825077
compass.d.h+.428,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.013,0.02,0.2,0.3,0.8246211251235321,0.8717797887081347,0.938,0.139,1.1723552625638379e-07,True,0.1,0.9,25.0,10000.0,0.4333,0.0118,0.03752378,0.015307183474537914,1.1519202405202649,0.0165,0.25,0.8482004569158335
compass.d.h+.429,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.013,0.02,0.2,0.3,0.8717797887081347,0.9327379053088815,0.938,0.139,1.1021141800618466e-07,True,0.1,0.9,25.0,10000.0,0.3135,0.0084,0.02761935,0.011075010429881458,1.1519202405202649,0.0165,0.25,0.902258847008508
compass.d.h+.430,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.013,0.02,0.2,0.3,0.9327379053088815,1.0,0.938,0.139,1.028998568965728e-07,True,0.1,0.9,25.0,10000.0,0.2125,0.0064,0.01918875,0.007506984741147719,1.1519202405202649,0.0165,0.25,0.9663689526544408
compass.d.h+.431,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.013,0.02,0.2,0.3,1.0,1.0583005244258363,0.938,0.139,9.662265131586804e-08,True,0.1,0.9,25.0,10000.0,0.1533,0.0057,0.01436421,0.005415627109731507,1.1519202405202649,0.0165,0.25,1.029150262212918
compass.d.h+.432,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.013,0.02,0.2,0.3,1.0583005244258363,1.1135528725660044,0.938,0.139,9.157084642560367e-08,True,0.1,0.9,25.0,10000.0,0.1102,0.0048,0.01062328,0.0038930339692916645,1.1519202405202649,0.0165,0.25,1.0859266984959204
